userId,movieId
3858,60471
49830,2683
95972,4144
17605,110
84849,106696
6175,3254
123297,2692
6175,818
17605,7162
123297,3052
6175,72407
6175,37386
6175,6338
6175,5668
17605,55052
123297,1028
6175,3953
123297,48
123297,3949
84849,108010
17605,80839
123297,3418
6175,59727
123297,112
17605,6565
123297,1285
96296,62849
123297,1339
17605,89492
123297,1059
6175,103688
17605,8937
6175,104841
6175,103249
6175,97988
6175,102720
6175,102445
115142,318
115142,50
31434,7160
43194,103335
80461,106916
80461,106782
80461,27397
17605,63876
17605,508
17605,1610
118994,2541
118994,3301
118994,6947
118994,1438
118994,2137
118994,2116
118994,3534
118994,262
36394,88272
118994,1588
118994,1015
118994,1021
118994,2513
118994,239
118994,1727
118994,5943
17605,1233
17605,590
76751,73017
118994,318
118994,527
118994,2959
118994,1198
118994,2571
118994,593
118994,1196
118994,1136
118994,1197
118994,7153
118994,296
118994,4993
118994,5952
118994,48516
118994,99114
89015,1093
89015,2490
89015,1272
89015,5991
89015,4975
89015,610
89015,1378
17605,364
89015,1586
89015,2094
89015,2478
89015,2872
17605,1250
89015,3354
17605,6377
17605,1617
17605,1080
17605,1272
17605,5995
17605,2858
17605,1208
17605,5989
17605,1704
17605,2571
17605,1036
17605,356
17605,1291
17605,1136
17605,4034
17605,1246
17605,7361
17605,2329
17605,1097
17605,3147
17605,4878
17605,4027
17605,7147
17605,5418
17605,6807
17605,4963
89015,6947
89015,1298
89015,2405
89015,1385
89015,1438
118155,103883
89015,7502
89015,6016
118155,103772
89015,1198
89015,260
89015,1196
89015,7153
89015,4993
89015,1262
118155,91630
89015,1201
89015,5952
89015,969
89015,1250
118155,102125
89015,68954
106676,100810
89015,1200
89015,89745
89015,1291
106676,107069
106676,100108
118155,1282
106676,103366
89015,1259
89015,1210
89015,54286
89015,68358
118155,912
89015,919
89015,924
89015,3578
89015,59315
89015,8961
89015,1270
89015,8873
89015,49530
89015,5418
89015,6377
89015,150
89015,4886
89015,6539
89015,4306
89015,54259
89015,49272
89015,1610
115142,47
115142,648
115142,2959
115142,367
114601,104078
94976,97866
38181,1569
38181,1918
38181,2490
38181,4128
38181,1955
38181,3246
38181,1792
38181,1588
38181,3635
38181,4008
38181,502
38181,3999
86529,106782
38181,4006
38181,2367
38181,2764
38181,5995
38181,80463
38181,89492
38181,47099
38181,43396
38181,318
38181,858
38181,50
38181,7502
38181,1221
38181,2959
124614,106782
57716,105213
15521,106916
15521,1584
15521,106696
15521,106487
15521,104074
15521,1036
15521,2005
15521,904
15521,293
15521,111
15521,2028
15521,89492
15521,2918
15521,6323
15521,720
15521,215
15521,574
15521,4226
97853,7089
8963,102753
8963,106841
118416,100498
8963,102800
4222,106487
2208,106330
2208,104913
21714,63113
89869,84187
137942,1300
31434,1625
5107,8376
5107,1339
5107,2245
67185,2469
52075,5899
52263,92307
52263,96314
52075,78703
52263,97304
52263,95307
52075,102800
52263,48774
54560,32371
52263,55274
52075,99112
52075,106489
52075,3039
84151,108012
110906,44665
110906,1610
102118,50
68625,71535
68026,108012
46190,104243
46190,8371
43661,106916
44492,2009
98412,105504
20265,1953
96885,73854
9034,91599
9034,26055
9034,106766
96885,103141
11924,106920
11924,30749
132393,105197
33068,5378
19881,108014
33068,102445
19881,108016
9167,4886
9167,4226
9167,344
9167,35836
9167,6537
9167,4447
9167,4370
9167,3751
20903,91500
9167,1552
9167,60074
9167,6541
9167,5449
134690,61352
9167,92259
9167,91542
9167,88744
33068,1240
9167,82461
9167,58299
9167,6764
33068,70286
9167,1265
9167,1097
9167,364
33068,94864
9167,54732
9167,48385
9167,47122
9167,45499
9167,39435
710,1209
9167,3527
9167,1961
9167,589
9167,356
9167,32
23841,3535
9167,377
9167,4995
9167,1
9167,4306
9167,4963
9167,1682
9167,3114
9167,5989
134593,25963
9167,5349
9167,2
9167,8360
9167,1240
9167,6365
9167,56775
134593,6123
134593,71282
134593,2360
134593,3089
9167,586
9167,788
9167,19
9167,79132
9167,53996
111650,106489
111650,99149
43661,103980
86529,3550
20265,215
106537,106782
107693,106782
31434,105213
106537,55830
106537,5265
106537,71520
106537,55280
106537,96821
91117,106487
91117,1
91117,3147
91117,5989
13494,106918
13494,104881
13494,1953
13494,1625
13494,8783
32888,3826
13494,6618
13494,5135
32888,207
32888,3986
32888,4343
32888,2808
13494,55267
32888,2533
13494,8387
32888,605
32888,3980
32888,1064
32888,3959
32888,4958
32888,548
32888,87232
13494,4254
32888,5463
13494,2736
32888,4155
13494,87
13494,86377
77018,987
13494,44397
32888,318
32888,58559
32888,858
32888,1203
32888,2959
32888,6373
32888,6287
32888,356
32888,593
32888,81847
32888,86882
32888,104078
32888,4886
13494,3794
32888,8961
32888,69122
13494,1125
32888,1923
32888,3948
32888,30825
32888,6586
32888,4718
32888,2706
32888,7317
13494,91622
32888,7451
32888,7346
13494,74452
13494,65802
32888,81537
32888,95441
32888,52973
32888,35836
32888,34162
32888,74946
32888,84374
32888,88405
13494,6997
32888,6155
32888,31685
32888,69406
32888,56949
13494,5875
32888,5620
32888,2724
32888,5943
32888,5957
13494,3968
32888,2671
32888,597
32888,4447
32888,4700
32888,4025
32888,70183
32888,59421
32888,480
32888,586
32888,1101
32888,780
32888,2571
32888,380
32888,608
32888,1270
32888,377
32888,648
32888,364
32888,2762
32888,595
32888,165
32888,1580
32888,1721
32888,367
32888,231
32888,733
32888,1240
32888,4306
32888,3578
32888,587
32888,1036
32888,357
32888,3793
32888,1213
32888,3996
32888,589
32888,6537
32888,68791
32888,6365
32888,6934
32888,8644
32888,71530
32888,90405
32888,2424
32888,4823
32888,1569
56592,7123
32888,85213
56592,7235
56592,93040
80461,98961
119017,106489
70201,106696
70201,105176
98946,1562
98946,3257
98946,2405
98946,54272
98946,5872
98946,1515
98946,2713
98946,36517
98946,87232
98946,2296
98946,3189
98946,4744
98946,88140
98946,94864
98946,88163
47712,1562
47712,2539
47712,1029
87662,2321
87662,485
87662,1320
87662,70
87662,3101
47712,1047
47712,3552
87662,355
47712,3863
87662,2455
47712,204
87662,1562
98946,318
87662,2313
87662,1587
87662,837
87662,1591
87662,2340
87662,5872
98946,58559
47712,1027
47712,2085
98946,2959
87662,3959
87662,3504
47712,2094
87662,1178
47712,1590
87662,924
47712,2313
87662,1206
87662,4427
87662,5772
87662,4995
87662,3224
47712,837
87662,541
47712,1091
87662,750
87662,1222
47712,2340
47712,519
87662,1193
87662,74458
87662,8239
87662,7143
87662,7587
87662,5147
87662,111
87662,923
87662,5056
47712,1028
47712,318
87662,1161
47712,2018
87662,87520
87662,69526
87662,53996
87662,318
47712,2080
87662,2959
32888,89492
87662,2712
32888,80463
13965,3793
87662,8950
32888,1704
87662,1265
47712,6874
87662,3476
47712,4995
47712,4963
47712,2355
47712,2329
32888,3252
47712,2291
47712,1923
47712,1704
47712,1580
47712,1079
47712,648
87662,3676
87662,104841
87662,1136
87662,1080
47712,500
47712,60069
47712,55820
87662,55908
47712,48780
32888,30707
47712,40815
87662,68237
32888,91077
70201,106768
47712,34048
47712,49530
32888,46578
47712,68954
32888,56367
47712,30707
47712,6711
47712,5991
47712,5679
47712,5502
47712,5266
32888,8972
32888,56775
32888,68554
47712,2953
47712,2881
47712,2321
32888,45447
32888,5064
47712,2003
47712,1407
47712,1370
47712,953
47712,904
47712,256
47712,80463
47712,79702
47712,73017
47712,69481
47712,64957
47712,61323
47712,56782
132082,104211
47712,53519
47712,56174
47712,52328
47712,46976
47712,8865
47712,8361
47712,6242
32888,7454
47712,5945
47712,5810
32888,104879
32888,90249
47712,3328
47712,3156
47712,2840
32888,49274
32888,103772
47712,2111
32888,6333
32888,45499
32888,68319
47712,1614
47712,1483
47712,1464
32888,48780
47712,1078
132082,104925
47712,102125
32888,33794
47712,94864
32888,53550
47712,88163
47712,86833
47712,81562
32888,47610
47712,72407
47712,63859
47712,55995
32888,91529
47712,49274
47712,7073
47712,7046
47712,5530
32888,3617
47712,5445
47712,4973
47712,3793
47712,3404
61050,3134
47712,2959
47712,2028
47712,586
47712,296
47712,96821
61050,33124
61050,71327
47712,87430
47712,79185
61050,2138
47712,78266
47712,78209
47712,74275
47712,62394
47712,49272
47712,47122
47712,46578
47712,45442
47712,33164
47712,8961
47712,7438
61050,6197
61050,4531
47712,6537
61050,74139
49958,54259
47712,5843
61050,79299
47712,3994
47712,3717
47712,3489
47712,3033
47712,2699
47712,1997
47712,1882
61050,65135
47712,1968
47712,41997
47712,1527
47712,628
47712,8636
47712,44665
61050,2124
47712,8950
47712,508
47712,4776
61050,25974
47712,74458
47712,1884
47712,150
47712,1653
47712,1625
47712,44199
47712,5218
61050,2396
47712,47610
47712,8798
61050,2173
47712,551
47712,3147
47712,5903
47712,6942
47712,589
47712,7147
47712,44195
47712,3499
47712,97921
47712,5989
47712,7323
47712,480
47712,356
47712,3114
47712,47
47712,2571
61050,3470
47712,2502
47712,6377
47712,293
47712,50
47712,4886
47712,33794
47712,96079
47712,7153
47712,367
47712,2858
47712,56367
47712,4878
47712,96610
47712,92259
47712,2762
47712,3949
47712,1270
47712,593
5597,97938
47712,1148
61050,1188
47712,231
47712,8368
47712,1
61050,457
47712,4896
47712,71033
47712,99114
47712,2997
47712,58559
47712,608
47712,745
47712,1265
47712,1089
47712,64614
87662,69481
47712,5669
47712,7361
61050,916
87662,2571
87662,6365
87662,6934
47712,57669
87662,260
87662,1196
47712,5995
87662,1210
47712,5120
47712,2324
61050,50872
47712,5618
47712,1289
87662,4914
87662,2628
87662,5378
87662,33493
87662,1240
87662,589
47712,1500
87662,6537
87662,68791
47712,380
47712,588
47712,54503
47712,97306
47712,2716
47712,410
47712,55280
47712,2011
47712,89864
47712,778
61050,3633
47712,1197
47712,6773
47712,6539
47712,1732
47712,93840
47712,2000
47712,1485
61050,5872
47712,2791
47712,750
47712,1200
61050,2376
47712,1258
47712,1214
47712,1994
47712,1278
47712,2288
47712,2012
47712,364
47712,2987
47712,86882
47712,67255
47712,4226
47712,2467
47712,1907
47712,78499
47712,595
47712,1274
47712,3527
47712,1097
47712,1240
47712,2916
47712,48516
47712,223
47712,69122
47712,2174
47712,81591
47712,27773
71374,5339
47712,1206
47712,288
64572,1252
47712,89904
47712,58998
47712,52973
47712,36529
47712,6708
47712,90866
47712,1291
47712,33166
47712,6378
47712,55765
47712,3751
47712,94959
47712,106918
47712,91500
47712,106487
47712,173
47712,96737
47712,7254
47712,5065
47712,6957
47712,2232
47712,79879
47712,96448
47712,90430
47712,60684
47712,3087
47712,592
47712,8957
47712,3105
47712,2396
47712,68791
47712,2985
47712,8644
47712,90249
47712,6333
47712,70286
47712,48774
47712,2009
47712,32
47712,1199
47712,26340
47712,35836
47712,5902
47712,3160
98946,106489
54684,89492
54684,55276
54684,4007
54684,3298
54684,90439
56592,7387
54684,8914
56592,4105
54684,1672
54684,2268
47712,2455
72988,106489
47712,1748
47712,541
89217,106782
89217,38886
89217,3104
89217,74458
89217,76251
89217,92259
89217,82459
89217,96829
89217,88125
89217,81834
89217,76093
89217,79091
89217,4881
89217,34437
14517,7254
89217,30812
89217,5903
89217,4226
89217,4973
89217,6287
89217,30707
89217,54995
89217,8798
89217,55247
89217,57669
89217,55118
89217,55721
98946,4022
89217,5319
89217,40819
98946,3114
98946,1258
89217,44665
89217,46976
89217,44191
89217,5464
89217,73017
89217,63082
89217,55765
89217,64614
89217,49272
89217,6586
98946,69122
98946,48394
98946,8360
28860,3062
28860,86898
28860,2186
98946,6378
98946,6333
98946,5459
98946,2953
25645,103810
99555,6867
49225,101360
48816,219
48816,90809
114579,106489
98652,66097
33068,1200
57716,93740
73026,107984
127063,165
131904,108010
131904,107997
16606,105254
47414,100272
127063,100498
47414,79091
72956,107702
50399,1527
50399,5459
50522,74740
50399,98809
13965,6618
116984,1288
120330,2723
120330,1042
120330,3107
120330,4361
120330,1261
120330,1321
120330,1912
120330,2944
120330,4002
120330,1587
120330,1952
120330,2616
48816,8529
120330,3704
120330,1591
120330,4128
87662,90531
87662,2858
87662,64957
120330,105844
120330,106916
1741,1643
120330,1234
120330,1250
120330,1304
120330,599
120330,1276
120330,858
120330,1221
120330,1208
120330,3468
120330,318
120330,1222
120330,1387
120330,1213
120330,50
120330,7502
120575,107960
120330,912
120330,1200
120330,1193
120330,58559
120330,1198
120330,1203
120330,2959
120330,1207
120330,2571
120330,4226
120330,260
120330,79132
120330,1136
120575,107897
120330,1197
120330,593
120330,1196
120330,2858
120330,1247
120330,4993
120330,7153
120330,296
120330,541
120330,1262
120330,1204
120330,1214
120330,923
120330,1219
120575,100487
120330,1256
120575,96588
120330,1201
120575,104879
120330,48516
120575,105213
120330,7361
120330,608
120575,101088
120330,5952
120575,2247
120575,101025
120330,3469
120330,92535
120330,3196
120330,86345
120330,86377
120330,1089
120330,99114
120330,2028
120330,1225
120330,2762
120330,1283
120330,1950
120330,68954
120330,110
120330,953
120330,1617
120330,86347
120330,48394
120330,91529
120330,356
120330,4011
120330,909
120330,2804
120330,1704
120330,68157
120330,76093
120330,80906
120330,68237
120330,64614
120330,1291
120330,1272
115824,108054
120330,89745
120330,55820
120330,34405
120330,1358
120330,63082
120330,1210
120330,1263
120330,1293
120330,3147
120330,88125
120330,2502
120330,68358
120330,1266
120330,919
120330,33794
120330,3681
120330,4406
117508,85414
117508,4874
130193,1277
64572,26875
104824,105731
115164,102684
109286,102684
26163,107883
87573,100556
87573,5481
87573,6378
87573,3020
87573,1982
87573,1120
50522,480
50522,7063
100366,93954
24056,89194
24056,89039
24056,6586
24056,93831
24056,73106
24056,39715
24056,50189
24056,59429
24056,4718
24056,2706
24056,98203
24056,84374
24056,88405
24056,7254
24056,100083
24056,77414
24056,2953
24056,586
56730,34319
24056,68135
56730,953
56730,80693
24056,1707
24056,84312
56730,38
24056,7293
24056,63808
24056,88163
24056,61250
24056,231
24056,59387
21315,7361
10542,99114
24056,98570
121055,71246
108142,1020
63046,32605
122319,104361
53998,86884
8083,91485
8083,95488
8083,53774
32094,105213
102326,356
102326,260
102326,1210
102326,344
102326,55765
102326,27831
102326,62849
102326,44665
102326,55247
61168,1268
64572,47503
12172,7720
11506,96811
32632,104906
15671,1296
15671,2160
15671,1172
100366,100083
15671,99114
15671,72226
111963,3213
47439,77883
15671,1997
68558,106100
111963,108056
26004,2542
26004,1732
65409,1588
26004,33779
26004,1884
92499,3811
92499,106002
26004,1236
31122,58301
65409,1394
124175,1580
124175,367
124175,59315
124175,51662
124175,2617
124175,4447
124175,6535
113069,2313
113069,3159
124175,44193
113069,13
83680,106330
95087,96610
113069,2394
113069,3668
113069,87232
113069,2382
113069,3646
113069,4366
113069,8781
113069,6242
113069,631
113069,4642
113069,3398
113069,1615
113069,42
113069,5816
113069,81834
113069,88125
113069,40815
113069,69844
113069,54001
113069,8368
113069,4896
113069,63992
113069,91104
15585,100498
113069,72407
127063,99007
15585,102125
102118,919
113069,5349
113069,4993
113069,5952
57506,104879
49075,5498
64572,72109
64572,60363
64572,1676
64572,107462
111088,25942
96553,63479
115251,1321
115251,1965
115251,3263
115251,162
115251,3704
115251,154
115251,971
115251,6242
115251,97
115251,6303
115251,7386
115251,1913
115251,4941
115251,4803
115251,5522
115251,318
115251,1248
115251,858
115251,527
115251,912
115251,750
30376,99750
115251,44555
115251,1193
115251,1198
115251,2959
115251,1178
115251,908
115251,2571
111088,106100
115251,79132
115251,1252
115251,5971
115251,1945
115251,541
115251,1204
115251,923
115251,1256
115251,1233
115251,5952
115251,1201
115251,111
115251,1208
115251,7099
115251,5690
115251,3000
115251,1089
115251,1219
115251,2028
115251,1230
115251,31658
115251,26150
115251,110
115251,2762
115251,1247
115251,1203
115251,5618
118955,97866
131965,6534
131965,60040
130827,2728
53998,8661
111088,106841
11343,105468
104345,2924
54560,101097
65409,98243
4087,93933
111963,370
115251,2863
115251,1078
50454,96821
50454,3897
115251,8338
115251,1235
115251,7063
115251,1077
115251,3168
115251,7089
115251,1251
115251,2351
115251,3067
115251,33021
115251,5216
115251,1232
115251,3503
115251,48638
95087,8949
79167,106920
27631,88593
19881,372
97479,318
115565,191
19881,37720
19881,6538
19881,2862
84151,85022
55985,104374
55985,80463
55985,102481
55985,104303
55985,106489
115565,104441
115565,96430
115565,102407
15918,1374
115565,101207
55985,44555
19881,65135
19881,65133
115565,79807
19881,53322
83680,6329
115565,4823
19881,40629
19881,7010
115565,103279
115565,91035
27102,93838
72212,91371
124614,105468
115565,1286
114499,80831
64186,104243
64186,103335
112016,106920
25322,1211
25322,2932
114499,78034
25322,2313
25322,1104
25322,4848
25322,903
25322,1245
25322,1635
25322,1212
25322,924
25322,541
25322,25
25322,1276
25322,1207
25322,1206
25322,1201
25322,3090
25322,1258
25322,3168
25322,111
25322,858
25322,2762
25322,1682
25322,32
25322,47
25322,2959
111949,103335
25322,6711
25322,4262
25322,3949
111949,103042
25322,3925
42640,105037
25322,714
111949,8373
111949,106489
111949,104843
25322,3676
25322,7044
111949,7004
25322,2160
27631,8874
25322,1464
25322,1199
111949,76251
111949,92259
25322,6502
25322,8950
111949,96079
111949,81834
111949,88125
111949,106487
111949,87520
25322,26258
25322,57669
25322,81591
111949,84601
25322,1273
25322,1653
25322,7484
25322,34542
25322,2966
25322,4546
25322,26729
25322,2788
111949,2006
25322,8154
51616,106918
25322,337
25322,994
22323,59313
25322,2970
25322,2010
111949,45186
25322,1333
25322,7071
111949,68791
25322,5932
25322,37741
3676,104881
24945,1247
130459,49793
64572,104944
130459,3977
130459,6503
25322,8042
10781,104841
17320,105213
24903,8914
31589,106918
15242,3977
31589,105742
69470,105504
25322,6123
29592,1027
29592,2085
29592,2826
29592,3555
29592,1587
29592,2616
29592,3257
29592,1103
29592,3263
29592,3704
29592,4344
29592,1091
29592,519
29592,1835
29592,2340
25322,3262
25322,3359
29592,318
29592,858
29592,1221
29592,44555
29592,58559
29592,1198
29592,2959
25322,3095
29592,2571
29592,260
29592,2324
29592,1196
29592,79132
29592,7153
29592,2329
29592,4993
29592,541
25322,3424
79054,4223
34956,485
25322,2871
25322,3508
34956,2394
25322,3198
25322,6440
25322,1729
25322,1358
25322,1089
25322,1259
34956,5872
100522,4814
25322,4235
25322,2997
25322,1222
25322,1080
25322,2391
67544,104841
25322,2291
25322,1265
42228,535
34956,4351
34956,351
25322,2921
25322,1090
25322,50
25322,2318
34956,3978
25322,8949
25322,778
34956,87232
34956,3248
25322,5995
25322,7361
25322,2028
34956,33162
25322,1036
34956,4487
25322,4226
25322,1921
25322,16
25322,2502
34956,2092
25322,55820
34956,3444
34956,88140
25322,555
25322,2329
25322,6870
34956,4254
25322,4995
60655,106916
25322,30707
34956,81229
25322,1784
25322,7096
25322,56782
25322,5225
25322,4239
25322,1111
25322,2677
25322,97304
40189,51185
34956,58559
34956,2959
34956,92259
34956,4973
34956,7502
34956,50
34956,2571
34956,260
34956,1196
34956,79132
34956,2329
34956,4993
34956,7153
34956,296
34956,541
34956,5952
34956,1208
34956,3000
34956,99114
34956,1089
34956,110
34956,48394
34956,60069
34956,1214
34956,91529
34956,356
34956,293
34956,4011
112853,102800
34956,68157
37451,1047
37451,1953
37451,2078
34956,76093
37451,2641
34956,1200
34956,1291
37451,455
34956,94959
37451,1042
37451,29
37451,3863
37451,4361
34956,1210
34956,54286
34956,55247
37451,719
34956,88125
37451,1663
37451,1357
37451,204
37451,610
37451,1027
37451,1912
37451,2085
37451,2826
34956,33794
34956,65514
34956,1111
37451,105844
34956,3578
37451,318
37451,858
37451,527
37451,2019
37451,1221
37451,44555
37451,58559
34956,4262
37451,2959
37451,1198
37451,4973
37451,3030
37451,92259
37451,2571
37451,260
37451,5291
37451,593
37451,1217
37451,1234
37451,7153
34956,1036
37451,4993
34956,589
37451,904
37451,912
37451,1193
34956,44191
37451,908
34956,8961
34956,5839
34956,8874
34956,1
28184,6016
34956,1961
34956,6874
34956,44199
34956,3062
34956,89492
66049,106920
34956,99813
34956,70286
131438,6776
34956,88129
34956,81932
34956,81834
34956,50872
34956,32587
95087,38061
34956,150
34956,26865
34956,30707
34956,5840
58730,73431
34956,32
34956,7438
34956,3551
34956,106487
34956,6539
34956,71535
34956,98809
34956,4306
34956,54259
34956,59369
34956,44195
34956,1216
34956,102445
34956,89745
34956,59315
34956,77561
34956,102125
34956,98124
34956,60979
34956,1562
34956,8666
34956,1377
34956,3100
34956,47
34956,4963
34956,53322
34956,4901
34956,55363
34956,64957
34956,47099
34956,64716
34956,56174
34956,1580
34956,31685
34956,94777
34956,145
34956,60074
34956,5009
34956,780
34956,8644
34956,5459
34956,6548
34956,102880
34956,2701
34956,5445
34956,7143
34956,91630
34956,3623
34956,1393
34956,454
34956,99112
34956,101864
34956,8798
96553,94953
34956,2268
34956,1101
34956,648
34956,45186
34956,79185
34956,253
34956,1100
34956,34048
34956,163
34956,2006
34956,23
34956,2826
34956,39435
16676,103253
34956,6709
34956,91542
34956,73017
34956,60040
34956,1792
34956,3753
34956,2000
34956,5152
34956,3702
34956,368
34956,1597
34956,2490
34956,491
34956,2001
34956,2002
34956,1918
34956,3704
34956,3269
34956,2802
34956,3841
34956,4018
34956,5502
34956,3703
34956,1408
34956,4022
34956,590
34956,53996
34956,59615
34956,51662
34956,597
34956,68319
34956,5010
34956,106072
34956,1131
34956,6595
34956,33493
34956,46322
34956,7163
34956,1132
34956,2706
34956,1721
34956,2470
34956,86332
3797,71106
54560,102299
10759,93740
10759,97921
115436,1029
115436,2694
115436,2078
115436,2144
115436,455
115436,3107
115436,524
115436,1027
115436,2085
115436,2501
115436,4002
115436,2064
115436,3450
115436,1835
115436,2082
99941,103980
115436,58559
115436,106696
115436,106489
115436,106918
79054,8784
115436,97921
23841,6332
23841,6338
23841,3809
23841,1911
23841,362
23841,31193
60361,36276
90291,107141
90291,106696
90291,106489
90291,106916
90291,106782
90291,107042
90291,318
90291,50
90291,527
90291,1025
90291,3034
90291,2078
90291,904
90291,2085
90291,1193
90291,58559
90291,908
90291,1203
90291,2080
90291,4973
90291,2959
90291,930
90291,1207
90291,356
90291,593
90291,480
90291,296
90291,260
90291,1
90291,150
90291,1210
90291,592
90291,590
90291,1196
90291,588
90291,2858
90291,608
90291,1270
90291,47
90291,858
90291,364
90291,2028
90291,595
90291,4993
90291,1721
90291,500
90291,1097
90291,5952
90291,34
90291,1197
90291,4306
90291,3578
90291,1265
90291,1214
90291,7153
90291,587
90291,4226
90291,586
90291,1200
90291,1961
90291,1213
90291,2396
90291,141
90291,919
90291,4886
90291,3114
90291,6377
90291,1784
90291,2987
90291,1387
90291,4995
90291,2355
90291,1584
90291,2174
90291,1225
90291,1259
90291,3147
90291,551
90291,1079
90291,1219
90291,8961
90291,594
90291,2700
90291,509
90291,1391
90291,33794
90291,3408
90291,1625
90291,2268
90291,520
90291,1234
90291,6711
90291,2081
90291,1608
90291,903
90291,81847
90291,4776
90291,5008
90291,46578
90291,2206
90291,929
106989,102800
90291,2183
90291,2202
90291,2176
90291,2204
90291,2203
90291,2186
90291,1086
90291,928
90291,933
90291,2181
90291,3247
90291,1028
90291,1035
90291,48
30376,99005
110906,103253
95087,4326
115436,97304
115436,96079
115436,91529
115436,89745
113957,107042
115436,35836
19881,27611
115436,2858
115436,7153
19881,2162
19881,1457
115436,48516
115436,5952
115436,356
19881,50005
115436,53123
115436,56607
115436,2692
115436,40826
115436,4993
115436,2918
115436,1923
115436,1073
115436,588
115436,586
115436,104
115436,45722
115436,6942
115436,5010
115436,4447
115436,3448
115436,3408
115436,3186
115436,33166
115436,96821
115436,88810
133246,2985
115436,26
133246,3300
133246,1835
115436,51662
121535,104406
115436,505
115436,3286
115436,6464
67185,2866
67185,1673
115436,595
115436,231
115436,34
115436,44195
84151,4085
115436,4310
115436,3977
115436,2572
115436,2087
115436,1367
115436,1302
115436,47642
115436,46578
115436,56367
115436,39183
115436,47099
115436,150
115436,72641
115436,110
107640,6629
115436,47610
115436,2804
115436,8493
20903,4246
20903,8969
964,70286
107640,44777
56730,55451
56730,85438
56730,1387
56730,71205
54819,106489
51616,105653
54819,106487
120330,8337
120330,1344
118416,96693
120330,1962
120330,8132
120330,2366
57716,62250
118416,986
112852,107141
112852,106782
112852,106916
112852,106918
112852,106920
112852,106841
76838,1029
76838,2078
76838,2144
112852,105742
76838,2394
112852,105197
76838,2428
76838,837
112852,106489
112852,105755
112852,107314
76838,4890
76838,2720
76838,3791
76838,2146
76838,87232
76838,5419
76838,5970
76838,88163
76838,2399
76838,912
76838,58559
76838,1198
76838,2959
76838,79132
76838,1197
76838,4993
76838,7153
76838,66934
76838,5952
76838,81845
76838,260
76838,344
76838,648
76838,1721
76838,500
76838,96821
76838,356
76838,2248
76838,17
76838,1296
76838,40815
76838,8368
76838,4896
76838,5349
76838,3793
76838,6333
76838,98809
76838,6539
76838,6377
76838,5816
127063,99117
127063,66509
127063,4979
76838,41566
76838,69844
76838,54001
76838,81834
76838,1285
76838,45722
76838,88125
127063,3809
127063,4023
111827,106918
86066,76251
86066,8484
86066,97304
86066,96610
86066,93840
68575,55830
68575,102686
86066,2761
117315,106489
86066,97913
86066,96821
86066,102445
86066,106696
86066,105197
86066,107368
119048,103228
86066,96079
86066,97938
86066,102125
86066,98961
86066,98809
4222,106696
86066,97923
86066,98491
4222,1625
86066,96588
86066,103253
86066,103341
86066,102123
86529,102588
54560,88140
114623,67997
114623,53956
23180,89904
47712,69757
47712,2706
37663,2003
37663,2407
37663,2424
37663,333
37663,661
37663,783
37663,1092
37663,628
37663,785
37663,1372
37663,105
37663,1263
37663,899
37663,585
37663,277
37663,355
37663,3755
37663,3255
37663,2455
37663,2278
37663,2324
59414,105954
134559,1777
134559,2424
134559,333
134559,2144
134559,524
134559,2501
134559,2094
134559,2231
134559,837
134559,1835
134559,2340
134559,605
134559,5103
134559,2146
134559,1064
133246,75985
134559,1704
134559,318
134559,50
134559,1193
134559,58559
134559,1198
134559,2959
134559,2571
134559,260
134559,4226
134559,1196
134559,745
134559,79132
134559,1197
134559,1136
134559,593
134559,7153
124684,3552
134559,4993
124684,3107
124684,3863
124684,4361
134559,66934
124684,1027
124684,1321
124684,2501
124684,1231
124684,610
124684,2944
124684,3148
124684,4002
134559,99114
124684,2300
134559,8784
134559,69122
134559,56367
134559,4979
134559,1784
134559,44195
124684,954
134559,356
124684,3704
124684,4344
134559,69757
134559,46578
134559,78499
124684,953
124684,3088
124684,955
124684,1283
124684,1204
18756,99005
124684,1225
83680,93840
124684,904
124684,919
124684,1278
124684,1136
124684,318
124684,1287
124684,1198
124684,527
124684,2959
124684,4973
124684,5618
124684,260
124684,1266
124684,1148
134559,8970
124684,1196
124684,2028
124684,2571
134559,72998
124684,1610
134559,88125
124684,4226
134559,40815
124684,593
134559,8368
124684,1240
134559,47610
124684,1197
134559,1393
124684,541
134559,40819
134559,7147
134559,72011
134559,2291
124684,6951
124684,3997
124684,364
124684,1097
124684,62
124684,1907
124684,4333
124684,3820
124684,597
124684,72641
124684,44709
124684,3429
124684,2761
124684,1223
124684,4306
124684,3114
124684,1
18756,99114
124684,745
124684,4886
124684,8961
124684,6377
124684,1282
124684,3097
124684,2398
124684,78499
124684,595
124684,38038
124684,551
124684,60069
124684,50872
124684,68954
124684,59315
124684,1527
124684,3471
124684,3365
124684,2951
124684,3681
124684,1209
124684,4406
124684,59784
124684,8665
47594,83349
111827,95309
21937,2722
21937,8622
21937,60
21937,2394
21937,765
21937,2082
21937,5528
21937,2792
19881,153
21937,2720
21937,5103
21937,3461
21937,40278
21937,1760
21937,87232
21937,3248
21937,181
21937,527
21937,6016
21937,58559
21937,2959
21937,2571
21937,4226
21937,260
21937,1213
21937,79132
21937,2324
21937,1196
21937,4993
21937,7153
21937,296
21937,78499
21937,76251
21937,91542
21937,97921
21937,86345
21937,94959
21937,89864
21937,79702
21937,40815
21937,8368
21937,7143
21937,5349
